Gogosari murati Aldi R,0,1,1,0,1,33,0.7,0.7,4.6,2.5
Gulie,0,1,1,0,1,27,1.7,0.2,6.9,3.6
Gulie (congelata),0,1,1,0,1,29,1.7,0.2,6.7,1.1
Hrean,1,1,1,0,1,67,7,0,13,6
Hrean in otet  Aro,1,1,1,0,1,90,2.9,2.5,13.9,3.2
Hrean ras Smak,1,1,1,0,1,117,2.2,7.8,9.6,6
Hribi,0,1,1,0,1,36,1,0,7,0
Inele de ceapa Mc Ennedy,0,1,1,0,1,175,4,7,24,0
Inima de palmier Palmharten,0,1,1,0,1,36,3,0.7,4.4,0
Inimi anghinare in apa cu aid citric Kings Crown,0,1,1,0,1,59,2.4,0.1,12.2,4
Julienne cu bureti si hribi Hortex,0,1,1,0,1,23,2.4,0.6,2,1
Legume 4 Seasons Mix Bonduelle,0,1,1,0,1,38,2.5,0.4,4.4,3.5
Legume amestec cu porumb Dujardin,0,1,1,0,1,59,3.1,0.5,8.3,4.4
Legume amestec mexican Aro,0,1,1,0,1,44.6,2.7,0.1,6.1,4.1
Legume amestec mexican BoVita ,0,1,1,0,1,70,4,0.3,12.5,0
Legume Arlequin mix 365,0,1,1,0,1,27.9,1.6,0.2,5.3,2.3
Legume asortate chinezesti Chiana Mix Bonduelle,0,1,1,0,1,25,1.5,0.3,4,0
Legume asortate cu broccoli Hortex,0,1,1,0,1,23,1.9,0.3,3.1,0
Legume asortate imperiale congelate Bonduelle,0,1,1,0,1,20,1.4,0.3,5.1,2.3
Legume asortate mexic Greens,0,1,1,0,1,47.8,3.3,0.1,8.4,0
Legume China Mix Dujardin,0,1,1,0,1,26,2.1,0.4,3.5,2.8
Legume chinezesti Chinese vegetables mix Icefield,0,1,1,0,1,28,1.5,0.3,3.4,0
Legume chinezesti la tigaie cu condiment oriental Hortex,0,1,1,0,1,31,2.2,0.3,4.8,1.5
Legume colorate Iglo,0,1,1,0,1,28,1.6,0.4,3.3,2.3
Legume congelate  Findus,0,1,1,0,1,24,2.1,0.2,3.4,0
Legume congelate Aldi R,0,1,1,0,1,62,1.2,3.8,4.1,3.3
Legume congelate american style Frosta,0,1,1,0,1,78,2,5.4,5.4,0
