Biscuiti La Via Del Grano 3 Cereali,1,1,1,0,0,428,7,12,73,2.8
Biscuiti Maxi Alexia Germino,1,1,1,0,0,480.4,4.3,24.7,56.9,0
Biscuiti mere Biskrem,1,1,1,0,0,397,5.2,12.2,66.5,0.9
Biscuiti Mini Petit Croco,1,1,1,0,0,374,8,8,71,0
Biscuiti MiniStars Pepito,1,1,1,0,0,497,6.1,24.1,63.8,0
Biscuiti Nestle Ptit,1,1,1,0,0,422,10.4,9.8,72.1,1.7
Biscuiti Nicnac Belsy,1,1,1,0,0,408,8.5,8.5,78.3,2.4
Biscuiti Pepito disko double choco,1,1,1,0,0,472,6,21,63,1.4
Biscuiti Petit Beurre Aro,1,1,1,0,0,412,8.8,8.2,75.8,0
Biscuiti Petit Beurre Clever,1,1,1,0,0,304.3,12.5,3.6,52,0
Biscuiti petit beurre cu aroma de cocos Tecsa,1,1,1,0,0,331.6,6.6,16.8,38.5,0
Biscuiti Petit Beurre Delhaize,1,1,1,0,0,440,8.6,11,75,3.2
Biscuiti petit beurre din faina integrala Van Botta,1,1,1,0,0,418,8.5,12,69,7
Biscuiti Petit Beurre Romdil,1,1,1,0,0,298,12.5,3.6,52,0
Biscuiti Petit Beurre RoStar,1,1,1,0,0,340.9,9.4,9,55.4,0
Biscuiti Petit Beurre Tecsa,1,1,1,0,0,322,6.6,9,38.5,0
Biscuiti Petit Beurre traditionali RoStar,1,1,1,0,0,427.1,8.3,10.2,75.4,0
Biscuiti putin colesterol TuxTu,1,1,1,0,0,440,10.7,10.8,75,2.8
Biscuiti Rondelini Clasic,1,1,1,0,0,485,8,19.8,68.9,2.4
Biscuiti sandwich cu ciocolata Unica,1,1,1,0,0,389,9.3,22.8,33,0
Biscuiti Scolar Vel Pitar,1,1,1,0,0,427.7,6.1,12.5,72.7,2.9
Biscuiti seminte Hogarenas,1,1,1,0,0,425,11,13,65,5.7
Biscuiti Sorana Lidl,1,1,1,0,0,526,6.6,29.4,37.7,3.1
Biscuiti Super Kontik,1,1,1,0,0,486,5.7,24.5,62.1,2
Biscuiti Ulpio Petit Beurre,1,1,1,0,0,456,8.3,13,76,2
Biscuiti Ursulet Nefis,1,1,1,0,0,437,8,12.8,72.3,0
Biscuiti Vital clasic,1,1,1,0,0,522,14.2,29.5,47.7,5
Biscuiti Zoo European Food,1,1,1,0,0,434,8,10,78,0
Biscuitit cu ciocolata Trio Choco,1,1,1,0,0,509,7,29,60,2.7
Biscuitit cu crema Eugenia Aro,1,1,1,0,0,447,6,15.9,69,0.8
Biscuti cu cacao fara zahar Misura Bonte Banato,1,1,1,0,0,438,8.7,20.5,63.5,4
Biscuti fara gluten Orangino,1,1,1,0,0,349,5.8,7.5,62.6,4.1
Bomboabe Brandusa Bucuria,1,1,1,0,0,506,8,27.5,56.7,0
Bomboabe Masca Bucuria,1,1,1,0,0,521,9.6,28.8,55.9,0
Bomboane asortate cu umplutura de fructe Sweet Gold,1,1,1,0,0,392,0.7,2.1,0,0.1
Bomboane Chisinaul de seara Bucuria,1,1,1,0,0,370,2.9,12.5,61.3,0
Bomboane Chokotoff Poiana,1,1,1,0,0,459,2.6,18.3,70.6,0
Bomboane ciocolata cu caramel Belgique dOr,1,1,1,0,0,357,3,23,34,2
Bomboane ciocolata mici I Love Milka,1,1,1,0,0,545,6,33.5,55,0
Bomboane ciocolata Milka Tender Wishes,1,1,1,0,0,495,6.6,25.5,57.5,2.8
Bomboane ciocolata Mon Cheri Ferrero,1,1,1,0,0,421,3.2,19.7,57.8,0
Bomboane ciocolata Smarties Nestle,1,1,1,0,0,465,3.9,17.9,72.1,0
Bomboane ciocolata Sweet mix Mister Choc,1,1,1,0,0,479,5.4,22,64,1.5
Bomboane ciocolata Weinbrand Bohnen,1,1,1,0,0,439,3.1,16,59,0
Bomboane cu alune si ciocolata Meteorit Bucuria,1,1,1,0,0,527,17.4,33.9,38,0
Bomboane cu aroma de cafea Solano,1,1,1,0,0,273,0.7,7,86.3,0
Bomboane cu ciocolata Mirabell Mozartkugeln,1,1,1,0,0,556,5,69,56,0
Bomboane cu crema de ciocolata Silvana,1,1,1,0,0,430,1.1,8.8,85.1,0.4
