Portii de somon congelat Del Mare,133,21.5,5,0.5,0
Raci,77,14.9,0.8,2.2,0
Rechin,130,21,5,0,0
Rulada pastravarului de peste Doripesco Real,76.9,2,6.8,1.9,0
Salata de peste Neptun Losos,174,8.1,12.8,7.7,0
Salata de ton cu naut si castraveti murati,97,10.1,3,5.2,2.4
Salata de ton John West,199,8.1,15.6,6.7,0
Salata icre crap Real,492,3.1,53,0.6,0
Salata icre hering cu ceapa 365,491.9,3.1,53,0.6,0
Salata icre hering cu ceapa Aro,509.9,3.1,55,0.6,0
Salate icre hering cu somon Negro 2000,596,1,64,2,0.2
Salau,86,19,0.8,0.2,0
Salau gatit,117,24.9,1.2,0,0
Saramura de scrumbie,262,14.3,18,9.6,0
Sardina proaspata,125,20,5,0,0
Sardine cu ulei de masline John West,218,23,14,0,0
Sardine in sos tomat Cody,80,2,0,19,1
Sardine in ulei La grande famiglia,180,21,11,0,0
Scoici,82,9,2,6.5,0
Scoici cu sos de usturoi Waitrose,102,8.7,4.4,6.6,0.5
Scoici cu sos de vin alb Waitrose,141,13.8,7.1,5.1,0.8
Scoici La Caldera Lidl,86,12,2.7,3.4,0
Scoici semipreparate Del Mare,98,17,3.2,0,0
Scrumbie afumata,211,21.1,14,0,0
Scrumbie proaspata,217,24.6,12.4,0,0
Scrumbie sarata,217,19.8,15.4,0,0
Sepie cruda,79,16.2,0.7,0.8,0
Somn,280,17.5,18,0.2,0
Somn african (Clarias gariepinus) file,163,15.3,11.3,0,0
Somn la gratar,120,17,5,1,0
Somon,142,19.9,6.3,0.2,0
Somon afumat,201,19.9,13.6,0,0
Somon afumat 365,230.3,18.5,17.1,0.6,0.1
Somon afumat Black Rose,179.8,16.6,12.6,0,0
Somon afumat Dia,181,23,9.2,1.5,0
Somon afumat Fano,206,22,12,0,0
Somon afumat Horeca,230,18.5,17,0.6,0.1
Somon afumat Negro 2000,212,23,12,3,0
Somon file cu sos de mustar congelat Frosta,193,13.4,7.9,17,0
Somon file Lash,206,20,14,0,0
Somon gatit,169,25.4,6.7,0,0
Somon in crusta crocanta congelat Frosta,189,12.1,0.4,33.5,0
Somon marinat eco. Irma,190,25,9,3,0
Somon marinat Negro 2000,212,23,12,3,0
Somon marinat Norfisk,176,20.1,10.4,0.5,0.1
Somon norvegian afumat Marca 1 Carrefour,228.4,18.5,16.9,0.5,0
Somon norvegian marinat Ocean Fish,228.4,18.5,16.9,0.5,0
Somon roz superior 365,133,18.3,5.6,0,0
Somon Tip,230,18.5,17.1,0.6,0.1
Sprot afumat in ulei Lasos,322,17.8,35.8,0,0
Sprot Azuris,93,18.8,1.4,0,0
Sprot in sos tomat Eva,65.2,4.4,4,2.9,0
Sprot prajit in sos tomat La Cherhana,287,23,20,2,0
Stavrid,115,16.6,5.1,0,0
Stavrid prajit,190,20.3,10.5,3.7,0
Stiuca,88,19.3,0.7,0,0
Stridii,59,5.2,1.6,5.5,0
Surimi,99,15.2,0.9,6.9,0
Surimi crabsticks Vici,115,6,3.2,16,0
Surimi Del Mare,115,6,2.2,17.8,0
Tilapia crud,96,20.8,1.7,0,0
Tilapia gatit,128,26.1,2.6,0,0
Tipar,295,15,25,0,0
Ton afumat Ocean Fish,113,24.1,1.2,0,0
Ton al Naturale Rio Mare,100.5,24,0.5,0,0
Ton bucati in suc propriu Delhaize,79,19,0.3,0.1,0
Ton bucati in suc propriu Sun Food,190,24,12,0,0
Ton Faro,204,24,12,0,0
Ton in sos tomat Grande Famiglia,155,16.9,8.5,2.7,0
Ton in suc propriu 365,143,30,0,0.1,0
Ton in suc propriu Nostromo,101,24,0.6,0,0
Ton in suc propriu Rio Mare,100.5,24,0.5,0,0
Ton in ulei Sea Gold,181,24.3,9.3,0.1,0.2
Ton intreg natur Saupiquet,116,27.1,0.9,0,0
Ton maruntit in suc propriu Sun Food,204,18,14,0.8,0
"Ton, conserva in suc propriu",116,26,1,0,0
"Ton, conserva in ulei",198,29,8,0,0
Trunchi de cod Azuris,82,17.8,0.7,0,0
