Otet balsamic Borges,97,0.2,0,19,0
Otet balsamic de Modena IGP Benita,49,0.3,0,13.4,0
Otet balsamic Di Modena I.G.P.,96,1.1,0,18.3,0
Otet balsamic Kalamata,29,0,0,7,0
Otet de mere Raureni,4,0,1,1,0
Otet de nuci Cora,2,0,0.2,0.5,0
Otet din vin,0,0,0,0,0
Otet din vin alb Clever,20.4,0,0,5,0
Pachetele de primavara chinezesti,238,4,14,24,4
Paella Dujardin,107,5.8,0.9,19.8,0
Paella Frosta,150,6.6,5.6,18.2,0
Parizer vegetal cu legume Cris-Tim,216.6,10.4,14.7,10.7,0
Pasta de arahide Geimex,637,28,53,11,0
Pasta de ficat Familia Carrefour,268,11,24,2,0
Pasta de masline Delphi,244.4,1.9,25.2,2.5,3.4
Pasta de masline kalamata Mega Image,250,2.2,24,8.3,0
Pasta de susan (tahina) Al Wadi,699,29,61,9,0
Pasta de susan (tahina) Durra,692,25,60,12,3
Pasta de susan cu praf de cacao Eridanous,587,17.7,40.4,34.3,7.5
Pasta de susan tahini Darinne,697,21.5,60.6,13.6,1.2
Pasta de tomate,85,5.4,0,15.4,0
Pasta de tomate 24% Olympia,73,4.3,0,13.9,0
Pasta de tomate Olympia,84,5.1,0,16.4,0
Pasta Naut Darinne,300,9.6,19.7,21,0.6
Pasta tomate Price,86,4.5,0.3,16.3,0
Pasta vegetala cu ceapa verde Unicarm,284.6,2.7,28.5,2.1,0
Paste cu legume Helices,334,12,2,67,0
Paste cu sunca pancetta dolce Montorsi,329,17,29,0.1,0
"Paste fainoase alfabet, fara ou si gluten Pasta D'oro",350,5.5,1.1,72,0
Paste fainoase fusilli Giovanni,334,13.9,0.1,71.3,0
Paste ravioli cu creveti Rana,300,10,14.3,32.5,0
Pate carne de pasare si de porc Baroni,187,7.8,14.7,0,0
Pate de cerb Auchan,281,15.3,23,3.3,0
Pate de ciuperci Alnatura,204,7.3,15,10,0
Pate de foie gras Cora,353,10.5,34,1.3,0
Pate de pasare Top Apetit,176,9.3,12.5,6.4,0
Pate de porc Baroni,254,9.4,22.1,4.3,0
Pate de porc Baroni 200 g,185,11,13.9,4,0
Pate de porc clasic Mandy,174,8.3,13.5,5.7,0
Pate de porc cu verdeturi Bucegi,227,10.7,18.8,3.7,0
Pate de porc Life Style Hamme Slim-Fit,125,9.8,6.9,6.8,2.3
Pate de porc Now Foods,192,11.4,14.7,3.6,0
Pate de post Saltempo,282.3,3.4,28.2,1.5,0
Pate de pui Mandy,306,6.8,28.6,5.3,0
Pate de ton Rio Mare,237,13.5,18.5,4,0
Pate fin din carne de porc Linessa,247,15,20,1.5,0
Pate pasare Clever,153,11.9,9.5,5,0
Pate pasare Marasesti,175,10.2,12.3,5.9,0
Pate porc Clever,192,11.4,14.7,3.6,0
Pate taranesc de pasare Sadu,156,12.4,9.6,5,0
Pate tartinabil Picnic Carniprod,243,13,21,0,0
Pate vegetal ardei gras Mandy,276,3,27.5,5,0
Pate vegetal Bucegi,243,3.7,24.3,2.3,0
Pate vegetal ciuperci  Mandy,264,2.5,25.6,6.4,0
Pate vegetal cu ardei Baroni Lidl,170,3,13,10,5
Pate vegetal cu ardei Sibiu,278,5.3,24.6,8.8,2.1
Pate vegetal cu ciuperci Hame,255,3.6,26,3.7,0
Pate vegetal cu ciuperci si masline Kosarom,253.4,5,24.6,3,0
Pate vegetal cu ciuperci Sibiu,217,11.1,17.3,4.2,0
Pate vegetal cu spanac Sibiu,286,5.1,29.2,0.7,0
Pate vegetal masline Mandy,286,2.3,28.9,4.7,0
Pate vegetal Meniu,234,7,20.5,5.5,0
Penne cu carne Heinz,62,3.1,0.9,10.3,0
Pesto Cirio,416,4.1,41.2,6.3,0
Piure castane congelat Tati Termeloszovetkezet,219,3.4,1,50.4,0
Piure de banane si mar Hipp,76,0.9,1.5,14.6,1.4
Piure de cartofi instant cu gust de pui Rollton,377,10.5,3.8,75.3,0
Piure de cartofi instant Rollton,330,7.9,0.3,73.8,1
Piure de mar cu cereale Hipp,57,0.7,0.5,12.5,1.4
Piure de mere K Classic Kaufland,71,0.2,0.1,16.9,0
