Iaurt de baut capsuni si kiwi Activia Danone,68,2.9,0.8,12.5,0.8
Iaurt de baut cu capsuni Campina,66,2.8,1,11.6,0
Iaurt de baut cu capsuni Milli,101,3,2.8,16,0.8
Iaurt de baut cu capsuni Zuzu,77,3.2,1,15,0
"Iaurt de baut cu lapte de capra 2,7% Covalact",53,3.3,2.7,3.8,0
"Iaurt de baut cu piersici, lamaine, ceai verde Activia Danone",68,2.9,0.8,12.6,0.8
Iaurt de baut cu zmeura Zuzu,84,3.2,1,15,0
Iaurt de baut Dukat LaDorna,46,3.2,1.5,4.5,0
Iaurt de baut in tihna 2% Napolact,47,3.4,2,3.9,0
"Iaurt de baut mar si mango 0,1% PRO-X",72,3.2,0.1,13.9,0
Iaurt de baut Milli,62,3,3,4,0
Iaurt de baut Nutriday proteine Danone,42,3.2,1.7,3.6,0
"Iaurt de baut piersci, lamaie si ceai verde Activia",68,2.9,0.2,12.6,0.8
"Iaurt de baut piersici si maracuja 0,1 % PRO-X",75,3.2,0.1,14.9,0
"Iaurt de baut PRO-X breakfast drink capsuni 0,1 % grasime",83,3.2,0.9,15,1.5
Iaurt de baut visine vanilie Activia Danone,75,2.9,0.8,14.4,0.8
"Iaurt de baut Yop capsuni 1,3%  Yoplait",79,2.8,1.3,13.6,0
Iaurt de baut zmeura si lamaie Ehrmann,73,2.8,0.9,13.5,0
"Iaurt de capra 3,5%",57,3.1,3.5,3.5,0.2
"Iaurt de tara 2,2% cu caise alese Covalact",107,3.4,2.2,18.3,2.5
"Iaurt degresat 0,1% Sanlacta",34,3.8,0.1,4.6,0
Iaurt Delicios cu capsuni Danone,105,3.3,0,12.5,0
Iaurt dietetic 0% de la munte Prodlacta,29,3.5,0.1,3.8,0
Iaurt dietetic 0% Prodlacta,14,3.4,0.1,0,0
"Iaurt dietetic 0,1% Albalact",31,3.2,0.1,4.5,0
"Iaurt dietetic 0,1% Almsana",30,3.8,0.1,4.1,0
"Iaurt dietetic 0,1% Big Panda",29,3,0,4,0
"Iaurt dietetic 0,1% grasime Covalact",30,3.6,0.1,3.6,0
"Iaurt dietetic 0,1% Lacteea",32,3.3,0.1,4.5,0
"Iaurt dietetic 0,1% Marca 1",28,3.2,0.1,4.5,0
"Iaurt dietetic 0,1% Natura",28.4,3.2,0.1,4.5,0
"Iaurt dietetic 0,1% Raraul",36,3.5,0.1,5.2,0
"Iaurt din lapte de capra light 2,8% CapriLact",55,3.5,2.8,4,0
"Iaurt eco 3,5% Aldi R",72,5,3.5,4.7,0
Iaurt extra 3% Big Panda,55,3,3,4,0
Iaurt extra Zuzu 4%,66,3.2,4,4.5,0
"Iaurt fin 1,8% Paco",47,3.2,1.8,4.5,0
"Iaurt fructe de padure 1,5% Yoplait Family",92,2.8,1.5,16.8,0
Iaurt Frutisima,84,2.8,1.9,14,0
Iaurt Frutmania visine Danone,105,3.4,2.6,16.9,0
Iaurt Fulga 3%,57.7,3.2,3,4.5,0
"Iaurt gras 2,8% Carrefour",56,3.2,2.8,4.5,0
Iaurt grecesc 0% Olympus,50,8.5,0,4,0
Iaurt grecesc 0% Total,52,9,0,4,0
"Iaurt grecesc 1,6% cu rodie si zmeura Olympus",93,5.7,1.6,13.9,0.2
Iaurt grecesc 10% Continente,124,4.1,10,4.3,0
Iaurt grecesc 10% Olympus,124,5,10,3.5,0
Iaurt grecesc 10% Pilos,123.2,3.7,10,4.6,0
Iaurt grecesc 10% Sevis,121.3,4.3,10,3.5,0
Iaurt grecesc 10% Vio,117,3.2,10,3.5,0
"Iaurt grecesc 10,5% Eridanous",126,5,10.5,2.8,0
Iaurt grecesc 2% Olympus,61,7,2,3.8,0
Iaurt grecesc 5% Total,96,9,5,3.8,0
"Iaurt grecesc 9,2% Grisk Jogurt",127,7.8,9.2,3.3,0
"Iaurt grecesc 9,71% Bonas",115.1,3.7,9.7,3.3,0
Iaurt grecesc Alipende,120,3.3,10,4.1,0
Iaurt grecesc cu coacaze Olympus,116,7.1,2.1,17.4,0.4
Iaurt grecesc Danone,123,3.9,10,3.7,0
Iaurt grecesc Milbona,122,4.8,10,3.2,1.3
Iaurt Interagro,55.6,3.2,3.2,3.5,0
Iaurt ispita fructelor cu visine Milli,93,3.8,2.4,14,0
"Iaurt light 0,1% Galacta",30,3.2,0.1,4,0
"Iaurt light 0,1% Premio Unicarm",31.7,3.6,0.1,4.1,0
Iaurt mango pofticios Yoplait Tnuva,108,3.9,3.6,17,0
Iaurt mar copt cu scortisoara Yoplait,107,4.2,3.6,14.4,0
Iaurt mure si zmeura mix Muller,114,4,8.6,15.6,2
Iaurt musli si piersici Activia Danone,92,3.6,2.8,14,1.8
Iaurt Napolact Numai Bun,58,3.1,3.5,3.6,0
"Iaurt natur 0,1% bio Andechser",47,5.5,0.1,5.9,0
"Iaurt natur 0,9% de baut Activia Danone",35,3.1,0.9,3.6,0
"Iaurt natur 1,4% Sole",45,3.4,1.4,4.8,0
"Iaurt natur 2,5% Pilos",50.5,3,2.5,4,0
"Iaurt natur 2,6% Joya",57.6,4.5,2.6,3.7,2.9
"Iaurt natur 3,5% Pilos",64,3.6,3.5,4.6,0
Iaurt natural 0% Olympus,30,3.6,0,3.9,0
"Iaurt natural 0,1% cu indulcitor Bifidus Dia",36,4,0.1,4.9,0
"Iaurt natural 1,5% LaDorna",46,3.2,1.5,4.9,0
"Iaurt natural 1,9% Carrefour",51,3.6,1.9,4.8,0
Iaurt natural 10% Griego,122,3.6,10,3.9,0
Iaurt natural 2% Oly Olympus,48,3.5,2,3.9,0
